idx,category,cd_l1,gt_b0,pred_b0,gt_b1,pred_b1,w2_h0,w2_h1,w1_h0,bd_h0,bd_h1,n_gt_h0,n_pred_h0,n_gt_h1,n_pred_h1,topo_error
147,sofa,7.248211652040482,1,1,0,0,0.0009753963486152492,0.0018677145000661533,0.008761884822708127,0.00045763096049033537,0.00023515502336514564,256,256,717,733,0.0028431108486814023
148,sofa,7.763517554849386,1,1,0,0,0.002225738311275153,0.0049622778749546905,0.03358994095463438,0.00040791091161746906,0.0009683346860914575,256,256,611,702,0.007188016186229843
149,sofa,9.236506186425686,1,1,0,0,0.0005497593489807134,0.002371886585231473,0.004098482876960937,0.00024734542889175495,0.0003834242501538449,256,256,826,800,0.0029216459342121864
150,chair,4.120617173612118,1,1,0,0,0.00041235998986484656,0.001376621495168579,0.004070557372729447,0.00016577611054446103,0.0006383761153728462,256,256,365,393,0.0017889814850334256
151,chair,9.234359487891197,1,1,0,0,0.0008061818972633003,0.002057866060171523,0.011230688450241144,0.0002280753634971433,0.00028745035848570403,256,256,777,814,0.002864047957434823
152,chair,11.727280914783478,1,1,0,0,0.0013811226052729453,0.002675341047863267,0.02011742385973152,0.0004725648754070888,0.0008652147071672098,256,256,774,819,0.004056463653136212
153,chair,9.85714327543974,1,1,0,0,0.004726629781114267,0.005043859955536925,0.07446728977395983,0.0007297782159071398,0.001717405809915717,256,256,461,700,0.009770489736651192
154,chair,4.7502038069069386,1,1,0,0,0.0004380353218726948,0.0015428881308549142,0.004742518325848445,0.00012136199637852174,0.0006758213759865267,256,256,666,657,0.001980923452727609
155,chair,11.35222241282463,1,1,0,0,0.0057839416712253304,0.0070042796542718975,0.09171739856360764,0.0004976099238032964,0.0009502977103012407,256,256,660,883,0.012788221325497229
156,chair,5.67553099244833,1,1,0,0,0.0008922347402278569,0.0031260726658823364,0.012601546681087313,0.00019072914801587793,0.0027360658993729296,256,256,425,443,0.004018307406110193
157,chair,8.455763570964336,1,1,0,0,0.0032919732307238377,0.0034132652467351314,0.046386614026853,0.0009864367184849038,0.0003703177913745685,256,256,590,730,0.006705238477458969
158,chair,4.648751579225063,1,1,0,0,0.00023846865432007605,0.001070251660399171,0.0034190961655670244,6.479450414666188e-05,0.00033203003524421085,256,256,599,595,0.0013087203147192472
159,chair,6.47034402936697,1,1,0,0,0.0004856084113070426,0.0010504828771252725,0.006372548281909337,0.00012821649636121646,0.0003805211509758243,256,256,468,442,0.0015360912884323152
160,chair,9.080001153051853,1,1,0,0,0.0027137380060456547,0.0062448544875280875,0.03911329703597984,0.0005755963946921273,0.00229824026299788,256,256,775,796,0.008958592493573742
161,chair,5.9705134481191635,1,1,0,0,0.0005605613227844367,0.00175585290013444,0.005860074016839289,0.0003135130624133684,0.0008989417477135961,256,256,668,668,0.0023164142229188766
162,chair,6.630579009652138,1,1,0,0,0.0014779286065464703,0.0014624446700961815,0.010689235886957088,0.0007993257883458504,0.0005863961990033215,256,256,697,686,0.002940373276642652
163,chair,7.503020577132702,1,1,0,0,0.0022132996942414965,0.002841603190139868,0.03412798100983676,0.00037029925492976234,0.0006277302095154145,256,256,500,560,0.005054902884381365
164,chair,16.86258427798748,1,1,0,0,0.003249628108076688,0.0067695313797171,0.05008716298379419,0.0003593975398378524,0.00160320991040388,256,256,733,698,0.010019159487793788
165,chair,6.092213559895754,1,1,0,0,0.0011321572338347883,0.0015161410715573388,0.016941318405239107,0.00029108748680460594,0.0003983073639568998,256,256,545,613,0.002648298305392127
166,chair,6.317893974483013,1,1,0,0,0.0035685509420790725,0.003987180036340978,0.05463842525281368,0.0004319320418412348,0.0009076214453084042,256,256,443,652,0.00755573097842005
167,chair,10.406111367046833,1,1,0,0,0.0015951595983579214,0.001662794370166385,0.011242991244647315,0.000838662216346246,0.0002823554727997917,256,256,757,774,0.0032579539685243064
168,chair,3.431429620832205,1,1,0,0,0.0003193874951770572,0.002656370728507952,0.004448147818536605,5.437612089974147e-05,0.0017692573792160529,256,256,274,260,0.002975758223685009
169,chair,6.948419380933046,1,1,0,0,0.0008229397071542829,0.0018671734375422697,0.011691259979958915,0.00027417952607833307,0.00029902484425650775,256,256,580,517,0.0026901131446965525
170,chair,4.516468849033117,1,1,0,0,0.0005879129952059755,0.0018875530222214863,0.009151585072695232,0.0001432209400437888,0.0007981273645807519,256,256,537,473,0.0024754660174274618
171,chair,6.822606548666954,1,1,0,0,0.0021222576420563584,0.0029991381014102987,0.03154613086969092,0.0008185374791907429,0.0009379438193431576,256,256,615,719,0.005121395743466657
172,chair,7.787143811583519,1,1,0,0,0.004232772342412288,0.005853964901775353,0.0663592948031815,0.000381355009220146,0.0021427086987514834,256,256,530,643,0.01008673724418764
173,chair,7.599746808409691,1,1,0,0,0.0021932846544173074,0.004060604414343431,0.0347378107348313,0.00024198796557291583,0.000755901556187967,256,256,707,745,0.006253889068760739
174,chair,8.180521428585052,1,1,0,0,0.00421498526843742,0.00460753556366109,0.06203261257894042,0.0014443039382484174,0.0010557937584013003,256,256,625,721,0.00882252083209851
175,chair,5.230642855167389,1,1,0,0,0.0003937562367668299,0.002358118867294795,0.0021902130273165907,0.00031711795693911346,0.0012153889675877022,256,256,624,603,0.002751875104061625
176,chair,9.844459593296051,1,1,0,0,0.002001916919296307,0.003072675309429397,0.031335731512443295,0.00040775108716273323,0.0004002482045038168,256,256,690,764,0.005074592228725704
177,chair,5.352180916815996,1,1,0,0,0.00021137362863252548,0.0018305728576672486,0.0025975547848020334,6.123521683916097e-05,0.0008146387285318558,256,256,439,407,0.002041946486299774
178,chair,10.736959055066109,1,1,0,0,0.0010453205974348843,0.0028025060272962193,0.015826526134195183,0.00010718658793086935,0.0005031495078623195,256,256,783,822,0.0038478266247311036
179,chair,5.555544979870319,1,1,0,0,0.0008244784258156013,0.0015539464025014532,0.008999041283412636,0.0004877993007377339,0.0006998804713255055,256,256,617,637,0.0023784248283170543
180,chair,8.157674223184586,1,1,0,0,0.000877953345293695,0.0019035900105495468,0.0071586341274045345,0.00036242263609405356,0.0003741790775599512,256,256,647,641,0.002781543355843242
181,chair,6.043286994099617,1,1,0,0,0.0004586310002056461,0.002392955004595181,0.0068319304629798,4.4058945243389235e-05,0.0019385741792322453,256,256,532,553,0.002851586004800827
182,chair,4.783757030963898,1,1,0,0,0.0006139154259714426,0.006318132738139632,0.00575118992045852,0.00022806601251842626,0.005522758659375243,256,256,583,569,0.006932048164111074
183,chair,6.302724126726389,1,1,0,0,0.0009194072715745661,0.0012457439561526873,0.014252070741194056,0.00013716210369724147,0.0005437308298494592,256,256,592,656,0.0021651512277272534
184,chair,9.17857512831688,1,1,0,0,0.0014099276280891547,0.004399527362803763,0.018952007626649146,0.0006341283338931226,0.0022869433954952555,256,256,665,755,0.0058094549908929176
185,chair,4.903050605207682,1,1,0,0,0.0009058184581974964,0.0030041416986870437,0.008495081722756922,0.000748876699161159,0.002702672148728242,256,256,554,606,0.00390996015688454
186,chair,6.937822792679071,1,1,0,0,0.0016029801404241107,0.0018045894004367496,0.022137391092024908,0.00027334938295292543,0.000970597600176059,256,256,698,722,0.0034075695408608605
187,chair,3.8798730820417404,1,1,0,0,0.0005188753245739128,0.00231589613703067,0.005478060461054635,0.00018333448031448984,0.0011778040215429872,256,256,387,399,0.0028347714616045825
188,chair,9.080499410629272,1,1,0,0,0.0003769540398370495,0.001967674686370018,0.003942521740074489,0.0001261380672515043,0.0013872696289806174,256,256,700,752,0.0023446287262070676
189,chair,5.579091142863035,1,1,0,0,0.0011482497937782218,0.002532139309199079,0.017478359288265764,0.00010796490006898321,0.0009501340013990285,256,256,458,534,0.0036803891029773012
190,chair,5.0415173172950745,1,1,0,0,0.0004964261099351634,0.0018235365620897094,0.005430072680918191,0.00023240298554157157,0.0008998411278411094,256,256,523,536,0.002319962672024873
191,chair,5.217698402702808,1,1,0,0,0.0003710755163218716,0.0022062693828892237,0.005433099456301389,5.083170251602939e-05,0.0009502717038954462,256,256,698,687,0.0025773448992110954
192,chair,8.374501019716263,1,1,0,0,0.001990228701248004,0.0030272728571313456,0.03143917386735927,0.00014488096477595358,0.0008430837184320045,256,256,646,756,0.0050175015583793494
193,chair,9.257071651518345,1,1,0,0,0.0012652128835682489,0.0060750442027086545,0.018634205139399614,0.0003635949027347568,0.004227938304027821,256,256,714,623,0.007340257086276903
194,chair,9.462488815188408,1,1,0,0,0.0017107493145842566,0.0030553580742123092,0.02644282669191874,0.00033373631209289694,0.0006482740823196674,256,256,717,761,0.004766107388796566
195,chair,5.879801698029041,1,1,0,0,0.0006622573648118387,0.00207468568733569,0.009768995288977629,0.00016291451638952067,0.0009191097965773574,256,256,472,460,0.0027369430521475284
196,chair,6.368403322994709,1,1,0,0,0.001089384735925661,0.001544141276033384,0.01660150799676837,0.00011326938948263976,0.0003722068604444933,256,256,551,650,0.002633526011959045
197,chair,6.937447935342789,1,1,0,0,0.0008123009578205503,0.00306708980992327,0.009700359453399594,0.00039783055417952004,0.00186158800243213,256,256,659,668,0.00387939076774382
198,chair,10.28609462082386,1,1,0,0,0.004323323374455633,0.0057429698218253245,0.06776161009965288,0.00035773243520046197,0.0006929736710478362,256,256,715,805,0.010066293196280957
199,chair,9.140290319919586,1,1,0,0,0.003817364320035251,0.007183930601546504,0.0582672193689584,0.0007950118286168643,0.00365845610505737,256,256,669,746,0.011001294921581755
200,chair,11.469202116131783,1,1,0,0,0.0029718304325840714,0.004701905194244292,0.04476011903262937,0.0005575936325145497,0.001995064432584016,256,256,676,728,0.007673735626828363
201,chair,7.438336499035358,1,1,0,0,0.0012797948126952604,0.0034288015276407015,0.011746686262733164,0.0004020493717873941,0.001924551072221413,256,256,696,691,0.0047085963403359615
202,chair,4.987400025129318,1,1,0,0,0.00044001659896307906,0.001755712784274369,0.006369655284904784,0.00015359765651380719,0.0008118909487832607,256,256,478,503,0.002195729383237448
203,chair,5.0862436182796955,1,1,0,0,0.0004901418172703891,0.002133149033794237,0.0072712970800199814,9.461062109719556e-05,0.0010746378907238831,256,256,693,700,0.0026232908510646262
204,chair,6.021777167916298,1,1,0,0,0.0018635085248664088,0.002850407541459484,0.029138358161043983,0.0003055144193633598,0.0007860723001595469,256,256,656,729,0.004713916066325893
205,chair,4.929070360958576,1,1,0,0,0.0005450004302283433,0.0016958177552993108,0.00805944597371408,0.0001636412978645585,0.0007035046879358721,256,256,512,525,0.0022408181855276543
206,chair,3.679432440549135,1,1,0,0,0.0003638741172878558,0.001704290445968502,0.003799150676756496,0.00016983495981248709,0.0008161627106104737,256,256,546,567,0.0020681645632563577
207,chair,4.504944663494825,1,1,0,0,0.0006002608620159004,0.0015365503133573206,0.007888936797106167,0.00019278642061576392,0.000501571005124969,256,256,668,691,0.002136811175373221
208,chair,4.808562807738781,1,1,0,0,0.001039853230944778,0.0023875588619823437,0.014645473000146684,0.0003349540735893136,0.0012416648532087363,256,256,460,543,0.0034274120929271216
209,chair,5.7804398238658905,1,1,0,0,0.0014097357911173377,0.0024323206391403227,0.021992312344773234,0.00018874044691780112,0.0006409492555597938,256,256,459,596,0.00384205643025766
210,chair,9.184980764985085,1,1,0,0,0.0019370290510881082,0.002712725492462447,0.01232568793968554,0.00179345264959975,0.0006784138862607342,256,256,695,729,0.004649754543550555
211,chair,5.0017572939395905,1,1,0,0,0.0011578841867407818,0.0025809696359587572,0.01546883192359548,0.00025713179225324637,0.0010990897241646633,256,256,447,510,0.003738853822699539
212,chair,10.857172310352325,1,1,0,0,0.0012903758256710524,0.001701092145427711,0.013845363546615762,0.000804249204593821,0.00041086835643875004,256,256,689,762,0.0029914679710987633
213,chair,11.674913577735424,1,1,0,0,0.0008581311938323516,0.0034312347072525187,0.01171587123600771,0.00032733640295024014,0.0016908142912317459,256,256,641,655,0.004289365901084871
214,chair,5.662458948791027,1,1,0,0,0.00044914747325214825,0.002378513295739682,0.00498098104933457,0.00023777628585647248,0.0017784254050925291,256,256,630,660,0.0028276607689918304
215,chair,5.46142878010869,1,1,0,0,0.000650535734142004,0.003482361429630976,0.009226224768184188,0.0002188238099453295,0.002418614416657268,256,256,459,507,0.0041328971637729795
216,chair,13.813134282827377,1,1,0,0,0.006730333560989976,0.00886118208679279,0.10433051786171954,0.0015808033510416597,0.0014053093078470794,256,256,693,813,0.015591515647782765
217,chair,4.487072117626667,1,1,0,0,0.00022517945046303403,0.0015117167984866485,0.002578434524664764,7.821500384630475e-05,0.0006796099168227334,256,256,570,585,0.0017368962489496826
218,chair,6.469902116805315,1,1,0,0,0.0016166126096744643,0.00176275460439303,0.021648726409970443,0.0008189959431009189,0.000691589936852359,256,256,654,688,0.003379367214067494
219,chair,11.325133964419365,1,1,0,0,0.010127516999122019,0.011995971001560727,0.1609460377436246,0.0007671363094526318,0.0024157145833443145,256,256,566,831,0.022123488000682746
220,chair,8.087510243058205,1,1,0,0,0.00044266157955080254,0.0012638011299735384,0.006627589694796705,0.00010637756131211609,0.00018541647210955746,256,256,744,781,0.001706462709524341
221,chair,5.399705842137337,1,1,0,0,0.0003519208896233461,0.0016707086092752855,0.004260104397799214,9.198709542432792e-05,0.0010801359994235368,256,256,422,414,0.002022629498898632
222,chair,4.8066796734929085,1,1,0,0,0.00039836243202097496,0.0012510886878835997,0.004057684501968971,0.00018087542700135403,0.0005666221368610877,256,256,631,670,0.0016494511199045747
223,chair,4.459732212126255,1,1,0,0,0.0005006955124886442,0.0010042663720638623,0.005581430886590562,0.00021140950734485978,0.0005129104215501239,256,256,391,412,0.0015049618845525065
224,chair,12.46399711817503,1,1,0,0,0.0010120262655992649,0.002566232766244038,0.015814408764908194,0.00011427809730296667,0.0006919715054534945,256,256,656,689,0.003578259031843303
225,chair,9.734690189361572,1,1,0,0,0.006229061324376982,0.0060788014747440895,0.09526446779856043,0.0009486957196108191,0.0008911010599985552,256,256,629,873,0.01230786279912107
226,chair,8.721034973859787,1,1,0,0,0.0013372851166440162,0.0030490510975421446,0.020151379175776852,0.00016593683821791716,0.0005683988119573627,256,256,639,812,0.004386336214186161
227,chair,5.883016623556614,1,1,0,0,0.0003145663148009886,0.0018960578892559478,0.0029491151595611286,0.00019626217155536627,0.0009319210790923894,256,256,404,404,0.0022106242040569363
228,chair,7.4698650278151035,1,1,0,0,0.0007810983393399328,0.0013093705911956341,0.009496692308731052,0.000369056572091554,0.00025737427642567954,256,256,666,679,0.002090468930535567
229,chair,4.323223605751991,1,1,0,0,0.0006179407482682694,0.002086067478456991,0.008571576837849721,0.00012010799806237704,0.001055028046454534,256,256,576,508,0.0027040082267252605
230,chair,8.10930971056223,1,1,0,0,0.0006797175720248618,0.0036694283912686123,0.006432526872598161,0.00036857214964223454,0.001984465299221503,256,256,539,567,0.004349145963293474
231,chair,8.063875138759613,1,1,0,0,0.004031579310682823,0.005399322139334609,0.0630966055529236,0.0006557907565502841,0.0006124317232364066,256,256,736,811,0.009430901450017432
232,chair,4.603486508131027,1,1,0,0,0.00034824904845063404,0.001668258113751724,0.0043349359287584745,0.00013136091537269134,0.0005085686267150558,256,256,754,737,0.002016507162202358
233,chair,5.572531372308731,1,1,0,0,0.00037008744241402833,0.002893334469391764,0.004761009891581482,8.041042194713299e-05,0.0015609308210560167,256,256,619,640,0.0032634219118057926
234,chair,4.894701763987541,1,1,0,0,0.00045606938086296733,0.0016267413527174645,0.005472055370529242,0.0001943517616304069,0.0012426156572570134,256,256,368,395,0.0020828107335804317
235,chair,6.776730064302683,1,1,0,0,0.0007659434415332791,0.0029633668965765203,0.01133295139692546,0.0002867756988948443,0.001864786896032212,256,256,645,680,0.0037293103381097993
236,chair,14.98329360038042,1,1,0,0,0.0013664482491665506,0.003041920898831671,0.020899278234312917,0.00025699840392200135,0.0004977889810146956,256,256,659,659,0.004408369147998222
237,chair,4.903006367385387,1,1,0,0,0.0006613469074708483,0.0014454974807271682,0.009175865924496991,0.00013565432646707454,0.0006913210415316895,256,256,407,500,0.0021068443881980163
238,chair,8.169292472302914,1,1,0,0,0.0021401595855530683,0.0025294394392384066,0.031674295410825636,0.0005755595367794714,0.0013187250018330124,256,256,634,462,0.004669599024791474
239,chair,5.695938132703304,1,1,0,0,0.0004354451571503126,0.0029398848619895637,0.005929471875663031,0.0001604334783719616,0.002405689769578358,256,256,741,759,0.0033753300191398765
240,chair,4.620792809873819,1,1,0,0,0.0011618605900925868,0.0012372201340901789,0.017638058565098386,0.00017063819529178348,0.000361365995456657,256,256,400,515,0.0023990807241827655
241,chair,5.614517722278833,1,1,0,0,0.0006566170417796332,0.002190383988802017,0.007907715661911289,0.00014822979934122835,0.0008881151838833262,256,256,599,637,0.00284700103058165
242,chair,4.491009749472141,1,1,0,0,0.0009254065280205936,0.0024206487148944814,0.013461438454727564,0.00021207859684491126,0.0018397709910715015,256,256,407,432,0.003346055242915075
243,chair,5.515932105481625,1,1,0,0,0.00029354308721106026,0.0020611223493797017,0.0035916772790206388,8.599254469013329e-05,0.0004621771863399862,256,256,677,681,0.002354665436590762
244,chair,7.704446092247963,1,1,0,0,0.0005613238893566789,0.0015426476208974522,0.005998858571235883,0.0002819794803960091,0.000515087885401369,256,256,513,554,0.002103971510254131
245,chair,9.39258188009262,1,1,0,0,0.003021130748314281,0.0047864295736022265,0.04789512391134094,0.00022523535496023791,0.0006656083087637027,256,256,726,788,0.007807560321916507
246,chair,8.376862853765488,1,1,0,0,0.0024354803545283683,0.004439374147552927,0.03801177796881419,0.0004205501118470904,0.0027980197807355067,256,256,694,738,0.006874854502081295
247,chair,5.162802990525961,1,1,0,0,0.0006613470319998317,0.0022537945193915696,0.009916084626267065,0.00014740619344127612,0.0012043585261155183,256,256,441,525,0.0029151415513914013
248,chair,4.9158432520926,1,1,0,0,0.0005651678429198039,0.0024428672518222562,0.0032351710558449084,0.0005235862633046207,0.0008549788975160833,256,256,632,603,0.00300803509474206
